key,region,district,description,easting,northing,latitude,longitude,url
TDSMOSB10003,新界,沙田区,马鞍山绕道近马鞍山配水库 - 东行 [TDSMOSB10003],842636,831482,22.42267953,114.2387276,https://tdcctv.data.one.gov.hk/TDSMOSB10003.JPG
TDSMOSB10004,新界,沙田区,马鞍山绕道近利安邨 - 东行 [TDSMOSB10004],843052,831751,22.42510713,114.2427694,https://tdcctv.data.one.gov.hk/TDSMOSB10004.JPG
TDSMOSB10005,新界,沙田区,马鞍山绕道近樟木头 - 东行 [TDSMOSB10005],843472,832155,22.42875372,114.2468508,https://tdcctv.data.one.gov.hk/TDSMOSB10005.JPG
TDSMOSB20001,新界,沙田区,马鞍山绕道近恒辉街公园 - 西行 [TDSMOSB20001],841670,830587,22.41460057,114.2293417,https://tdcctv.data.one.gov.hk/TDSMOSB20001.JPG
TDSMOSB20002,新界,沙田区,马鞍山绕道近马鞍山消防局 - 西行 [TDSMOSB20002],842032,830898,22.41740787,114.2328588,https://tdcctv.data.one.gov.hk/TDSMOSB20002.JPG
TDSMOSB20003,新界,沙田区,马鞍山绕道近马鞍山配水库 - 西行 [TDSMOSB20003],842405,831272,22.42078397,114.2364831,https://tdcctv.data.one.gov.hk/TDSMOSB20003.JPG
TDSMOSB20004,新界,沙田区,马鞍山绕道近利安邨 - 西行 [TDSMOSB20004],842963,831640,22.42410509,114.2419045,https://tdcctv.data.one.gov.hk/TDSMOSB20004.JPG
TDSMOSB20005,新界,沙田区,马鞍山绕道近乌溪沙港铁站 - 西行 [TDSMOSB20005],843343,832055,22.42785121,114.2455973,https://tdcctv.data.one.gov.hk/TDSMOSB20005.JPG
TDSMOSB20006,新界,沙田区,马鞍山绕道近樟木头 - 西行 [TDSMOSB20006],843652,832210,22.42924963,114.2485995,https://tdcctv.data.one.gov.hk/TDSMOSB20006.JPG
TDSMOSR10001,新界,沙田区,马鞍山路近亚公角渔民新村 - 北行 [TDSMOSR10001],840548,829443,22.40427286,114.2184411,https://tdcctv.data.one.gov.hk/TDSMOSR10001.JPG
TDSMOSR10002,新界,沙田区,马鞍山路近大水坑港铁站 - 北行 [TDSMOSR10002],840947,829877,22.40819105,114.2223174,https://tdcctv.data.one.gov.hk/TDSMOSR10002.JPG
TDSMOSR10003,新界,沙田区,马鞍山路近恒泰路 - 北行 [TDSMOSR10003],841294,830389,22.41281368,114.2256891,https://tdcctv.data.one.gov.hk/TDSMOSR10003.JPG
TDSMOSR20001,新界,沙田区,马鞍山路近大水坑港铁站 - 南行 [TDSMOSR20001],841036,829929,22.40866039,114.2231819,https://tdcctv.data.one.gov.hk/TDSMOSR20001.JPG
TDSMOSR20002,新界,沙田区,马鞍山路近恒泰路 - 南行 [TDSMOSR20002],841338,830421,22.41310252,114.2261166,https://tdcctv.data.one.gov.hk/TDSMOSR20002.JPG
TDSNCWBR10001,九龙,观塘区,新清水湾道近圣若瑟英文中学 - 东行 [TDSNCWBR10001],840563,821560,22.33308509,114.2185656,https://tdcctv.data.one.gov.hk/TDSNCWBR10001.JPG
TDSNCWBR10002,九龙,观塘区,新清水湾道近顺利纪律部队宿舍 - 东行 (1) [TDSNCWBR10002],840788,821435,22.33195569,114.2207493,https://tdcctv.data.one.gov.hk/TDSNCWBR10002.JPG
TDSNCWBR10003,九龙,观塘区,新清水湾道近顺利纪律部队宿舍 - 东行 (2) [TDSNCWBR10003],840927,821548,22.33297578,114.2220988,https://tdcctv.data.one.gov.hk/TDSNCWBR10003.JPG
TDSNCWBR10004,九龙,观塘区,新清水湾道近新清水湾道休憩处 - 东行 [TDSNCWBR10004],841074,821677,22.33414032,114.2235261,https://tdcctv.data.one.gov.hk/TDSNCWBR10004.JPG
TDSNCWBR20001,九龙,观塘区,新清水湾道近顺利纪律部队宿舍 - 西行 (1) [TDSNCWBR20001],840790,821409,22.33172089,114.2207686,https://tdcctv.data.one.gov.hk/TDSNCWBR20001.JPG
TDSNCWBR20002,九龙,观塘区,新清水湾道近顺利纪律部队宿舍 - 西行 (2) [TDSNCWBR20002],840896,821555,22.33303908,114.221798,https://tdcctv.data.one.gov.hk/TDSNCWBR20002.JPG
TDSNCWBR20003,九龙,观塘区,新清水湾道近新清水湾道休憩处 - 西行 [TDSNCWBR20003],841141,821673,22.33410401,114.2241765,https://tdcctv.data.one.gov.hk/TDSNCWBR20003.JPG
TDSNCWBR20004,新界,西贡区,新清水湾道近安秀道 - 西行 [TDSNCWBR20004],841796,821723,22.33455355,114.2305348,https://tdcctv.data.one.gov.hk/TDSNCWBR20004.JPG
TDSPBH10001,新界,荃湾区,竹篙湾公路近北大屿山公路 - 南行 [TDSPBH10001],821397,821219,22.3299468,114.0325262,https://tdcctv.data.one.gov.hk/TDSPBH10001.JPG
TDSPBH10002,新界,荃湾区,竹篙湾公路近迪欣湖活动中心 - 南行 [TDSPBH10002],821728,820726,22.32549757,114.0357435,https://tdcctv.data.one.gov.hk/TDSPBH10002.JPG
TDSPBH20001,新界,荃湾区,竹篙湾公路近北大屿山公路 - 北行 [TDSPBH20001],821472,821029,22.32823164,114.0332559,https://tdcctv.data.one.gov.hk/TDSPBH20001.JPG
TDSPBH20002,新界,荃湾区,竹篙湾公路近迪欣湖活动中心 - 北行 [TDSPBH20002],821824,820649,22.32480302,114.0366761,https://tdcctv.data.one.gov.hk/TDSPBH20002.JPG
TDSPERE10001,九龙,九龙城区,太子道东近打鼓岭道 - 北行 [TDSPERE10001],837770,820991,22.32795141,114.1914536,https://tdcctv.data.one.gov.hk/TDSPERE10001.JPG
TDSPERE10002,九龙,九龙城区,太子道东近李求恩纪念中学 - 北行 [TDSPERE10002],838161,821380,22.33146392,114.1952493,https://tdcctv.data.one.gov.hk/TDSPERE10002.JPG
TDSPERE20001,九龙,九龙城区,太子道东近富豪东方酒店 - 南行 [TDSPERE20001],837907,821124,22.32915235,114.1927836,https://tdcctv.data.one.gov.hk/TDSPERE20001.JPG
TDSPERE20002,九龙,九龙城区,太子道东近李求恩纪念中学 - 南行 [TDSPERE20002],838139,821359,22.3312743,114.1950358,https://tdcctv.data.one.gov.hk/TDSPERE20002.JPG
TDSSPWR10001,香港岛,南区,薄扶林道近圣保罗书院小学 - 东行 [TDSSPWR10001],832294,812890,22.25479041,114.1383205,https://tdcctv.data.one.gov.hk/TDSSPWR10001.JPG
TDSSPWR10002,香港岛,南区,石排湾道近华贵村 - 东行 [TDSSPWR10002],832595,812412,22.25047441,114.1412418,https://tdcctv.data.one.gov.hk/TDSSPWR10002.JPG
TDSSPWR10003,香港岛,南区,石排湾道近石排湾道游乐场 - 东行 [TDSSPWR10003],832986,812292,22.24939152,114.1450352,https://tdcctv.data.one.gov.hk/TDSSPWR10003.JPG
TDSSPWR20001,香港岛,南区,石排湾道近华富道 - 西行 [TDSSPWR20001],832514,812621,22.25236165,114.1404555,https://tdcctv.data.one.gov.hk/TDSSPWR20001.JPG
TDSSPWR20002,香港岛,南区,石排湾道近华贵村 - 西行 [TDSSPWR20002],832619,812352,22.24993262,114.1414748,https://tdcctv.data.one.gov.hk/TDSSPWR20002.JPG
TDSSPWR20003,香港岛,南区,石排湾道近石排湾道游乐场 - 西行 [TDSSPWR20003],832988,812275,22.249238,114.1450546,https://tdcctv.data.one.gov.hk/TDSSPWR20003.JPG
TDSTCKR10001,新界,沙田区,大涌桥路近城门河第一海滨花园 - 北行 [TDSTCKR10001],837670,826418,22.37696033,114.1904877,https://tdcctv.data.one.gov.hk/TDSTCKR10001.JPG
TDSTCKR10002,新界,沙田区,大涌桥路近沙田围路 - 北行 [TDSTCKR10002],838099,826896,22.38127651,114.1946539,https://tdcctv.data.one.gov.hk/TDSTCKR10002.JPG
TDSTCKR10003,新界,沙田区,大涌桥路近岗背街休憩花园 - 北行 [TDSTCKR10003],838238,827049,22.38265803,114.1960038,https://tdcctv.data.one.gov.hk/TDSTCKR10003.JPG
TDSTCKR10004,新界,沙田区,大涌桥路近沙田路 - 北行 [TDSTCKR10004],838741,827632,22.38792217,114.200889,https://tdcctv.data.one.gov.hk/TDSTCKR10004.JPG
TDSTCKR20001,新界,沙田区,大涌桥路近沙田围路 - 南行 [TDSTCKR20001],838022,826805,22.38045482,114.1939061,https://tdcctv.data.one.gov.hk/TDSTCKR20001.JPG
TDSTCKR20002,新界,沙田区,大涌桥路近岗背街休憩花园 - 南行 [TDSTCKR20002],838209,827019,22.38238715,114.1957221,https://tdcctv.data.one.gov.hk/TDSTCKR20002.JPG
TDSTCKR20004,新界,沙田区,大涌桥路近城门河第二海滨花园 - 南行 [TDSTCKR20004],838816,827671,22.38827425,114.2016173,https://tdcctv.data.one.gov.hk/TDSTCKR20004.JPG
TDSTKR10001,新界,大埔区,汀角路近雅景花园 - 东行 [TDSTKR10001],838519,835560,22.45951611,114.1987444,https://tdcctv.data.one.gov.hk/TDSTKR10001.JPG
TDSTKR10002,新界,大埔区,汀角路近珀丽高尔夫球会高尔夫练习场 - 东行 [TDSTKR10002],838114,835699,22.46077182,114.1948097,https://tdcctv.data.one.gov.hk/TDSTKR10002.JPG
TDSTKR10003,新界,大埔区,汀角路近大贵街 - 东行 [TDSTKR10003],837550,835859,22.46221721,114.1893302,https://tdcctv.data.one.gov.hk/TDSTKR10003.JPG
TDSTKR10004,新界,大埔区,汀角路近汀庆路 - 东行 [TDSTKR10004],837223,835859,22.46221743,114.1861531,https://tdcctv.data.one.gov.hk/TDSTKR10004.JPG
TDSTKR10005,新界,大埔区,汀角路近大富街变电站 - 东行 [TDSTKR10005],836928,835593,22.45981547,114.1832868,https://tdcctv.data.one.gov.hk/TDSTKR10005.JPG
TDSTKR10006,新界,大埔区,汀角路近凤园路 - 东行 [TDSTKR10006],836602,835515,22.45911119,114.1801194,https://tdcctv.data.one.gov.hk/TDSTKR10006.JPG
TDSTKR10007,新界,大埔区,汀角路近鱼角村休憩处 - 东行 [TDSTKR10007],836337,835310,22.45725998,114.1775448,https://tdcctv.data.one.gov.hk/TDSTKR10007.JPG
TDSTKR10008,新界,大埔区,汀角路近颂雅路 - 东行 [TDSTKR10008],835705,835171,22.45600466,114.1714046,https://tdcctv.data.one.gov.hk/TDSTKR10008.JPG
TDSTKR20001,新界,大埔区,汀角路近三门仔路 - 西行 [TDSTKR20001],838957,835629,22.46013857,114.203,https://tdcctv.data.one.gov.hk/TDSTKR20001.JPG
TDSTKR20002,新界,大埔区,汀角路近雅景花园 - 西行 [TDSTKR20002],838351,835580,22.45969693,114.1971122,https://tdcctv.data.one.gov.hk/TDSTKR20002.JPG
TDSTKR20003,新界,大埔区,汀角路近露辉路 - 西行 [TDSTKR20003],837821,835787,22.46156679,114.1919631,https://tdcctv.data.one.gov.hk/TDSTKR20003.JPG
TDSTKR20004,新界,大埔区,汀角路近汀庆路 - 西行 [TDSTKR20004],837324,835859,22.46221737,114.1871344,https://tdcctv.data.one.gov.hk/TDSTKR20004.JPG
TDSTKR20005,新界,大埔区,汀角路近大富街变电站 - 西行 [TDSTKR20005],837007,835701,22.46079072,114.1840544,https://tdcctv.data.one.gov.hk/TDSTKR20005.JPG
TDSTKR20006,新界,大埔区,汀角路近大发街 - 西行 [TDSTKR20006],836669,835513,22.45909311,114.1807704,https://tdcctv.data.one.gov.hk/TDSTKR20006.JPG
TDSTKR20007,新界,大埔区,汀角路近鱼角 - 西行 [TDSTKR20007],836349,835394,22.45801854,114.1776614,https://tdcctv.data.one.gov.hk/TDSTKR20007.JPG
TDSTKR20008,新界,大埔区,汀角路近大福街 - 西行 [TDSTKR20008],836276,835242,22.45664591,114.1769521,https://tdcctv.data.one.gov.hk/TDSTKR20008.JPG
TDSTKR20009,新界,大埔区,汀角路近安埔路 - 西行 [TDSTKR20009],836008,835136,22.45568867,114.1743484,https://tdcctv.data.one.gov.hk/TDSTKR20009.JPG
TDSTPR10002,新界,大埔区,大埔公路大埔滘段近大埔滘食水抽水站 - 南行 [TDSTPR10002],836536,833632,22.44210687,114.1794779,https://tdcctv.data.one.gov.hk/TDSTPR10002.JPG
TDSTPR10003,新界,大埔区,大埔公路大埔滘段近逸遥路 - 南行 [TDSTPR10003],836857,833118,22.43746513,114.182596,https://tdcctv.data.one.gov.hk/TDSTPR10003.JPG
TDSTPR10004,新界,大埔区,大埔公路大埔滘段近荔枝坑 - 南行 [TDSTPR10004],837077,832716,22.43383479,114.1847329,https://tdcctv.data.one.gov.hk/TDSTPR10004.JPG
TDSTPR10005,新界,大埔区,大埔公路大埔滘段近大埔滘花园 - 南行 [TDSTPR10005],837226,832591,22.43270591,114.1861802,https://tdcctv.data.one.gov.hk/TDSTPR10005.JPG
TDSTPR10006,新界,大埔区,大埔公路大埔滘段近大埔滘公园 - 南行 [TDSTPR10006],837661,832592,22.43271464,114.1904058,https://tdcctv.data.one.gov.hk/TDSTPR10006.JPG
TDSTPR10007,新界,大埔区,大埔公路大埔滘段近香港日本人学校大埔校 - 南行 [TDSTPR10007],838061,832465,22.43156739,114.1942911,https://tdcctv.data.one.gov.hk/TDSTPR10007.JPG
TDSTPR10008,新界,大埔区,大埔公路大埔滘段近保良局田家炳千禧小学 - 南行 [TDSTPR10008],838273,832215,22.42930954,114.1963501,https://tdcctv.data.one.gov.hk/TDSTPR10008.JPG
TDSTPR10009,新界,大埔区,大埔公路大埔滘段近樟树滩路 - 南行 [TDSTPR10009],838299,831749,22.42510131,114.1966021,https://tdcctv.data.one.gov.hk/TDSTPR10009.JPG
TDSTPR10010,新界,大埔区,大埔公路大埔滘段近观海崇庭 - 南行 [TDSTPR10010],838293,831451,22.42241023,114.1965434,https://tdcctv.data.one.gov.hk/TDSTPR10010.JPG
TDSTPR10011,新界,沙田区,大埔公路马料水段近大埔尾 - 南行 [TDSTPR10011],838423,831144,22.41963772,114.1978057,https://tdcctv.data.one.gov.hk/TDSTPR10011.JPG
TDSTPR10012,新界,沙田区,大埔公路马料水段近赤泥坪 - 南行 [TDSTPR10012],838682,831127,22.41948385,114.2003214,https://tdcctv.data.one.gov.hk/TDSTPR10012.JPG
TDSTPR10013,新界,沙田区,大埔公路马料水段近大学道 - 南行 [TDSTPR10013],839008,830930,22.41770436,114.2034874,https://tdcctv.data.one.gov.hk/TDSTPR10013.JPG
TDSTPR10014,新界,沙田区,大埔公路马料水段近雍雅山 - 南行 [TDSTPR10014],839256,830675,22.41540117,114.2058957,https://tdcctv.data.one.gov.hk/TDSTPR10014.JPG
TDSTPR10015,新界,沙田区,大埔公路马料水段近香港凯悦酒店 - 南行 [TDSTPR10015],839762,830035,22.4096207,114.2108089,https://tdcctv.data.one.gov.hk/TDSTPR10015.JPG
TDSTPR10016,新界,沙田区,大埔公路马料水段近九肚山路 - 南行 [TDSTPR10016],839463,829620,22.40587363,114.2079041,https://tdcctv.data.one.gov.hk/TDSTPR10016.JPG
TDSTPR20001,新界,大埔区,大埔公路大埔滘段近大埔滘食水抽水站 - 北行 [TDSTPR20001],836483,833666,22.44241391,114.178963,https://tdcctv.data.one.gov.hk/TDSTPR20001.JPG
TDSTPR20002,新界,大埔区,大埔公路大埔滘段近燕子里 - 北行 [TDSTPR20002],836841,833387,22.43989433,114.1824407,https://tdcctv.data.one.gov.hk/TDSTPR20002.JPG
TDSTPR20003,新界,大埔区,大埔公路大埔滘段近荔枝坑 - 北行 [TDSTPR20003],836957,832947,22.43592088,114.1835674,https://tdcctv.data.one.gov.hk/TDSTPR20003.JPG
TDSTPR20004,新界,大埔区,大埔公路大埔滘段近大埔滘公园 - 北行 [TDSTPR20004],837636,832580,22.43260629,114.1901629,https://tdcctv.data.one.gov.hk/TDSTPR20004.JPG
TDSTPR20005,新界,大埔区,大埔公路大埔滘段近香港日本人学校大埔校 - 北行 [TDSTPR20005],838032,832483,22.43172997,114.1940095,https://tdcctv.data.one.gov.hk/TDSTPR20005.JPG
TDSTPR20006,新界,大埔区,大埔公路大埔滘段近保良局田家炳千禧小学 - 北行 [TDSTPR20006],838260,832255,22.42967078,114.1962239,https://tdcctv.data.one.gov.hk/TDSTPR20006.JPG
TDSTPR20007,新界,大埔区,大埔公路大埔滘段近樟树滩路 - 北行 [TDSTPR20007],838275,831895,22.42641979,114.1963692,https://tdcctv.data.one.gov.hk/TDSTPR20007.JPG
TDSTPR20008,新界,大埔区,大埔公路大埔滘段近观海崇庭 - 北行 [TDSTPR20008],838274,831542,22.42323203,114.196359,https://tdcctv.data.one.gov.hk/TDSTPR20008.JPG
TDSTPR20009,新界,大埔区,大埔公路大埔滘段近大埔尾 - 北行 [TDSTPR20009],838247,831192,22.42007139,114.1960963,https://tdcctv.data.one.gov.hk/TDSTPR20009.JPG
TDSTPR20010,新界,沙田区,大埔公路马料水段近赤泥坪 - 北行 [TDSTPR20010],838509,831115,22.41937572,114.198641,https://tdcctv.data.one.gov.hk/TDSTPR20010.JPG
TDSTPR20011,新界,沙田区,大埔公路马料水段近大学道 - 北行 [TDSTPR20011],838922,830957,22.41794832,114.2026522,https://tdcctv.data.one.gov.hk/TDSTPR20011.JPG
TDSTPR20012,新界,沙田区,大埔公路马料水段近雍雅山 - 北行 [TDSTPR20012],839225,830706,22.41568117,114.2055947,https://tdcctv.data.one.gov.hk/TDSTPR20012.JPG
TDSTPR20013,新界,沙田区,大埔公路马料水段近大学港铁站 - 北行 [TDSTPR20013],839619,830347,22.4124385,114.2094207,https://tdcctv.data.one.gov.hk/TDSTPR20013.JPG
TDSTPR20014,新界,沙田区,大埔公路马料水段近沙田污水处理厂 - 北行 [TDSTPR20014],839661,829722,22.40679435,114.2098273,https://tdcctv.data.one.gov.hk/TDSTPR20014.JPG
TDSTPTWR10001,新界,大埔区,大埔太和路近大埔艺术中心 - 东行 [TDSTPTWR10001],835345,834628,22.45110097,114.1679074,https://tdcctv.data.one.gov.hk/TDSTPTWR10001.JPG
TDSTPTWR10002,新界,大埔区,大埔太和路近新界北总区警察总部 - 东行 [TDSTPTWR10002],835808,834628,22.45110116,114.1724054,https://tdcctv.data.one.gov.hk/TDSTPTWR10002.JPG
TDSTPTWR20001,新界,大埔区,大埔太和路近新界北总区警察总部 - 西行 [TDSTPTWR20001],835722,834625,22.45107404,114.1715699,https://tdcctv.data.one.gov.hk/TDSTPTWR20001.JPG
TDSTPTWR20002,新界,大埔区,大埔太和路近完善公园 - 西行 [TDSTPTWR20002],836221,834620,22.45102898,114.1764178,https://tdcctv.data.one.gov.hk/TDSTPTWR20002.JPG
TDSTTR10001,新界,屯门区,青田路近青田游乐场 - 东行 [TDSTTR10001],814905,829562,22.40521975,113.969399,https://tdcctv.data.one.gov.hk/TDSTTR10001.JPG
TDSTTR10002,新界,屯门区,青田路近屯门邓肇坚运动场 - 东行 [TDSTTR10002],815392,829556,22.40517157,113.9741288,https://tdcctv.data.one.gov.hk/TDSTTR10002.JPG
TDSTTR10003,新界,屯门区,青田路近屯门医院 - 东行 [TDSTTR10003],815575,829624,22.40578786,113.9759052,https://tdcctv.data.one.gov.hk/TDSTTR10003.JPG
TDSTTR20001,新界,屯门区,青田路近青田游乐场 - 西行 [TDSTTR20001],814954,829573,22.40531969,113.9698748,https://tdcctv.data.one.gov.hk/TDSTTR20001.JPG
TDSTTR20002,新界,屯门区,青田路近屯门医院 - 西行 [TDSTTR20002],815611,829622,22.40577023,113.9762548,https://tdcctv.data.one.gov.hk/TDSTTR20002.JPG
TDSTYR10001,新界,元朗区,天影路近天华路 - 北行 [TDSTYR10001],817382,835886,22.4623572,113.9933802,https://tdcctv.data.one.gov.hk/TDSTYR10001.JPG
TDSTYR10002,新界,元朗区,天影路近天秀路 - 北行 [TDSTYR10002],817660,836552,22.46837449,113.9960735,https://tdcctv.data.one.gov.hk/TDSTYR10002.JPG
TDSTYR10003,新界,元朗区,天影路近天月路 - 北行 [TDSTYR10003],817769,836799,22.47060618,113.9971296,https://tdcctv.data.one.gov.hk/TDSTYR10003.JPG
TDSTYR20001,新界,元朗区,天影路近天秀路 - 南行 [TDSTYR20001],817575,836355,22.46659458,113.9952499,https://tdcctv.data.one.gov.hk/TDSTYR20001.JPG
TDSTYR20002,新界,元朗区,天影路近天月路 - 南行 [TDSTYR20002],817789,836839,22.47096761,113.9973235,https://tdcctv.data.one.gov.hk/TDSTYR20002.JPG
TDSTYR20003,新界,元朗区,天影路近流浮山消防局暨救护站 - 西行 [TDSTYR20003],818246,836908,22.47159559,114.0017631,https://tdcctv.data.one.gov.hk/TDSTYR20003.JPG
TDSYSR10001,新界,大埔区,完善路近元洲仔公园 - 北行 [TDSYSR10001],836265,834116,22.44647763,114.1768453,https://tdcctv.data.one.gov.hk/TDSYSR10001.JPG
TDSYSR10002,新界,大埔区,完善路近大埔太和路 - 北行 [TDSYSR10002],836309,834720,22.45193202,114.1772727,https://tdcctv.data.one.gov.hk/TDSYSR10002.JPG
TDSYSR10003,新界,大埔区,完善路近大发街 - 北行 [TDSYSR10003],836383,834949,22.45399999,114.1779917,https://tdcctv.data.one.gov.hk/TDSYSR10003.JPG
TDSYSR20001,新界,大埔区,完善路近大埔太和路 - 南行 [TDSYSR20001],836288,834549,22.45038781,114.1770687,https://tdcctv.data.one.gov.hk/TDSYSR20001.JPG
TDSYSR20002,新界,大埔区,完善路近大发街 - 南行 [TDSYSR20002],836355,834833,22.45295246,114.1777196,https://tdcctv.data.one.gov.hk/TDSYSR20002.JPG
TDSYSR20003,新界,大埔区,完善路近大福街 - 南行 [TDSYSR20003],836348,835182,22.45610408,114.1776516,https://tdcctv.data.one.gov.hk/TDSYSR20003.JPG
AID01113,九龙,油尖旺区,公主道近君頤峰 - 北行[AID01113],836401,819035,22.31028822,114.1781652,https://tdcctv.data.one.gov.hk/AID01113.JPG
AID01122,九龙,九龙城区,窝打老道近和域道- 北行 [AID01122],836480,822536,22.34190429,114.1789324,https://tdcctv.data.one.gov.hk/AID01122.JPG
AID01133,新界,沙田区,沙田路近城门河 - 北行(1) [AID01133],838796,827166,22.38371387,114.2014223,https://tdcctv.data.one.gov.hk/AID01133.JPG
AID01202,九龙,九龙城区,窝打老道近和域道- 南行 [AID01202],836461,822591,22.34240098,114.1787479,https://tdcctv.data.one.gov.hk/AID01202.JPG
AID07212,九龙,黄大仙区,龙翔道近龙翔道公园 - 东行 [AID07212],836876,822771,22.34402638,114.1827766,https://tdcctv.data.one.gov.hk/AID07212.JPG
AID07106,九龙,观塘区,将军澳道近将军澳道变电站 - 西行 [AID07106],842474,819342,22.31304942,114.2371069,https://tdcctv.data.one.gov.hk/AID07106.JPG
AID07116,九龙,黄大仙区,龙翔道近彩虹邨金汉楼 - 西行 [AID07116],839382,821938,22.3365012,114.2071024,https://tdcctv.data.one.gov.hk/AID07116.JPG
AID07118,九龙,黄大仙区,龙翔道近蒲岗村道 - 西行 [AID07118],838421,822514,22.34170428,114.1977746,https://tdcctv.data.one.gov.hk/AID07118.JPG
AID07119,九龙,黄大仙区,龙翔道近黄大仙下邨（二区）龙安楼 - 西行 [AID07119],837923,822511,22.34167774,114.1929403,https://tdcctv.data.one.gov.hk/AID07119.JPG
AID07208,九龙,深水埗区,龙翔道近笔架山花园第二期15座 - 东行 [AID07208],835104,822542,22.3419581,114.1655748,https://tdcctv.data.one.gov.hk/AID07208.JPG
AID07215,九龙,黄大仙区,龙翔道近豪苑 - 东行 [AID07215],838336,822516,22.34172245,114.1969495,https://tdcctv.data.one.gov.hk/AID07215.JPG
AID07216,九龙,黄大仙区,龙翔道近龙蟠苑商场 - 东行 [AID07216],838636,822419,22.34084609,114.1998616,https://tdcctv.data.one.gov.hk/AID07216.JPG
AID07217,九龙,黄大仙区,龙翔道近南莲园池 - 东行 [AID07217],839068,822147,22.33838913,114.2040548,https://tdcctv.data.one.gov.hk/AID07217.JPG
AID07218,九龙,黄大仙区,龙翔道近牛池湾村游乐场 - 东行 [AID07218],839411,821904,22.33619411,114.2073839,https://tdcctv.data.one.gov.hk/AID07218.JPG
AID07223,九龙,观塘区,观塘道近富裕大厦 - 东行 [AID07223],840344,819701,22.31629777,114.216435,https://tdcctv.data.one.gov.hk/AID07223.JPG
AID07226,九龙,观塘区,观塘道近香港学生辅助会 - 东行 [AID07226],841525,819141,22.31123743,114.2278957,https://tdcctv.data.one.gov.hk/AID07226.JPG
TDSTCKR20003,新界,沙田区,大涌桥路近沙田路 - 南行 [TDSTCKR20003],838647,827485,22.38659482,114.199976,https://tdcctv.data.one.gov.hk/TDSTCKR20003.JPG
TDSTPR10001,新界,大埔区,大埔公路元洲仔段近广宏街 - 南行 [TDSTPR10001],836033,834085,22.44619767,114.1745914,https://tdcctv.data.one.gov.hk/TDSTPR10001.JPG
TDS90064,新界,元朗区,元朗公路近榄口村 - 东行 [TDS90064],819940,833007,22.43638499,114.018263,https://tdcctv.data.one.gov.hk/TDS90064.JPG
TDS90083,新界,元朗区,新田公路近米埔陇 - 北行 [TDS90083],825110,839331,22.49353485,114.0684402,https://tdcctv.data.one.gov.hk/TDS90083.JPG
TDS90085,新界,元朗区,新田公路近文天祥公园 - 北行 [TDS90085],826149,839779,22.49758694,114.0785344,https://tdcctv.data.one.gov.hk/TDS90085.JPG
TDS90087,新界,元朗区,粉岭公路近洲头村 - 东行 (1) [TDS90087],826894,840450,22.50365058,114.0857706,https://tdcctv.data.one.gov.hk/TDS90087.JPG
TDS91043,新界,元朗区,元朗公路近水库路 - 西行 [TDS91043],818065,831944,22.42676673,114.0000613,https://tdcctv.data.one.gov.hk/TDS91043.JPG
TDS91032,新界,屯门区,屯门公路近置乐花园 - 南行 [TDS91032],815906,827458,22.38623185,113.9791475,https://tdcctv.data.one.gov.hk/TDS91032.JPG
TDS91047,新界,元朗区,元朗公路近唐人新村交汇处 - 西行 [TDS91047],819436,833180,22.43794237,114.0133653,https://tdcctv.data.one.gov.hk/TDS91047.JPG
TDS91072,新界,元朗区,粉岭公路近洲头村 - 西行 (1) [TDS91072],826668,840345,22.50270113,114.0835748,https://tdcctv.data.one.gov.hk/TDS91072.JPG
AID01119,九龙,九龙城区,窝打老道近对衡道- 北行 [AID01119],836463,821497,22.33252153,114.1787672,https://tdcctv.data.one.gov.hk/AID01119.JPG
AID01205,九龙,九龙城区,窝打老道近美国国际学校 - 南行 [AID01205],836474,821497,22.33252153,114.178874,https://tdcctv.data.one.gov.hk/AID01205.JPG
AID07105,九龙,观塘区,将军澳道近连德道 - 西行 [AID07105],842757,819540,22.31483643,114.2398543,https://tdcctv.data.one.gov.hk/AID07105.JPG
AID07108,九龙,观塘区,观塘道近翠屛道 - 西行 [AID07108],841579,819103,22.3108941,114.2284196,https://tdcctv.data.one.gov.hk/AID07108.JPG
AID07109,九龙,观塘区,观塘道近嘉域大厦 - 西行 [AID07109],841018,819411,22.31367716,114.2229758,https://tdcctv.data.one.gov.hk/AID07109.JPG
AID07111,九龙,观塘区,观塘道近欣荣大厦 - 西行 [AID07111],840171,819998,22.31898025,114.2147566,https://tdcctv.data.one.gov.hk/AID07111.JPG
AID07113,九龙,观塘区,观塘道近九龙湾圣若翰天主敎小学 - 西行 [AID07113],839929,821058,22.32855321,114.2124102,https://tdcctv.data.one.gov.hk/AID07113.JPG
AID07214,九龙,黄大仙区,龙翔道近黄大仙中心北馆 - 东行 [AID07214],837717,822516,22.34172308,114.1909406,https://tdcctv.data.one.gov.hk/AID07214.JPG
TDS10003,新界,沙田区,沙田路近威尔斯亲王医院 - 南行 [TDS10003],838680,826759,22.38003861,114.2002953,https://tdcctv.data.one.gov.hk/TDS10003.JPG
TDS20006,新界,沙田区,大老山公路近沙田医院 - 南行(1) [TDS20006],840080,829063,22.40084237,114.2138951,https://tdcctv.data.one.gov.hk/TDS20006.JPG
TDS90024,新界,荃湾区,屯门公路近汀九 - 西行(5) [TDS90024],825054,825190,22.36583482,114.0679956,https://tdcctv.data.one.gov.hk/TDS90024.JPG
